;Unnamed: 0;Unnamed: 0.1;id;userName;date;score;url;title;text;replyDate;replyText;version;thumbsUp;app;wordCount;language;sentiment;w
218;332;380;gp:AOqpTOEL3jDR1Hwe_7WBX-V3FnQfKd4kMAxHG62659Zf_QoC9u-P4msNNKtZsU_IcmuTIuLfmMuiC27QUZNVJg;Derek McBride;2020-09-06 05:40:27.915000+00:00;1;https://play.google.com/store/apps/details?id=com.aquaillumination.prime&reviewId=gp:AOqpTOEL3jDR1Hwe_7WBX-V3FnQfKd4kMAxHG62659Zf_QoC9u-P4msNNKtZsU_IcmuTIuLfmMuiC27QUZNVJg;;5 star product with a one star app.;;;3.1;1;com.aquaillumination.prime;8;en;NEUTRAL;0.008064516129032258
219;40;56;gp:AOqpTOFN9q125gsitNQ-AOm3kDW1h9SyEUrXXa2WowAT278V_VPgi3_Pu2eTvUsa0HmNk0rXuGaYemL4l5HQMao;Karin K;2020-01-29 15:53:06.186000+00:00;4;https://play.google.com/store/apps/details?id=com.misfit.home&reviewId=gp:AOqpTOFN9q125gsitNQ-AOm3kDW1h9SyEUrXXa2WowAT278V_VPgi3_Pu2eTvUsa0HmNk0rXuGaYemL4l5HQMao;;I am very sad that the bulbs are no longer available. I have enjoyed the three I have for quite a while.;2015-11-30T19:33:46.578Z;Hi Karin, sorry for the inconvenience we made, we will improve this in our following release(v1.9.0), please update it in time. If you still have problem on searching bolt feel free to contact us and we will try our best to resolve your problems. http://misfit.com/support;1.11.3;0;com.misfit.home;22;en;NEGATIVE;0.2
220;259;429;gp:AOqpTOHffbqWx1GLBCkntL1ZlC37L4A7p6QKsGDkYgSn2PeSQcdoDgJxkSu-wy-TCge5YPwLHv_fMmwHEdFgZ3E;A Google user;2019-06-08 08:31:39.112000+00:00;4;https://play.google.com/store/apps/details?id=com.netatmo.thermostat&reviewId=gp:AOqpTOHffbqWx1GLBCkntL1ZlC37L4A7p6QKsGDkYgSn2PeSQcdoDgJxkSu-wy-TCge5YPwLHv_fMmwHEdFgZ3E;;Could do with the GPS facility for switch on or off when away from home;;;3.2.1.0;0;com.netatmo.thermostat;15;en;NEUTRAL;0.021739130434782608
221;866;1016;gp:AOqpTOHc27ZaHeZ7BJQjkAB7etEo7Y_aG7xYPLJyLm9vFJMwENZuwbdJQ2nmQf_OFbGO06AebKiaoXVqEqS2yA;PsYchO SkoRpZ;2021-05-19 02:34:27.586000+00:00;2;https://play.google.com/store/apps/details?id=com.yamaha.av.musiccastcontroller&reviewId=gp:AOqpTOHc27ZaHeZ7BJQjkAB7etEo7Y_aG7xYPLJyLm9vFJMwENZuwbdJQ2nmQf_OFbGO06AebKiaoXVqEqS2yA;;needs qobuz support, needs to support 192khz FLAC;;;4.42;0;com.yamaha.av.musiccastcontroller;8;en;POSITIVE;0.006944444444444444
222;21023;47515;gp:AOqpTOHx3Vtaa-7DYnIbAEl5EtQu_EBxDsXaqYFN4sKP69zxQ1WGMHsCq4Ixqq7-2L6nnQLf3hDVW3MKLDc3f5Y;SseanN;2021-02-22 02:25:20.404000+00:00;4;https://play.google.com/store/apps/details?id=com.scee.psxandroid&reviewId=gp:AOqpTOHx3Vtaa-7DYnIbAEl5EtQu_EBxDsXaqYFN4sKP69zxQ1WGMHsCq4Ixqq7-2L6nnQLf3hDVW3MKLDc3f5Y;;Pretty good app but there is a problem with signing in;;;21.1.0;0;com.scee.psxandroid;11;en;NEGATIVE;0.0004580852038479157
223;1510;1910;gp:AOqpTOHm8CQUQdfTDfr8fEpLGNCJUPolpE9gkzKE_4D-XrQ89rVW6oiqhZcD5VXnSG2JyHzqf4iOgMgYyXnGOCs;Andrew Smith;2019-03-17 22:28:53.452000+00:00;2;https://play.google.com/store/apps/details?id=com.dnm.heos.phone&reviewId=gp:AOqpTOHm8CQUQdfTDfr8fEpLGNCJUPolpE9gkzKE_4D-XrQ89rVW6oiqhZcD5VXnSG2JyHzqf4iOgMgYyXnGOCs;;Not so easy to set up and get working correctly;;;1.493.170;0;com.dnm.heos.phone;10;en;NEGATIVE;0.0038314176245210726
224;40;40;gp:AOqpTOHw2gsTsCwiHdQI4z8Ly-Df4wOMTkqtQhlttDOXQV-HObf7UpvhNtOM13iX5FBrmn9qrK_0umnJku3oNY0;Jeff;2019-01-24 01:36:02.471000+00:00;1;https://play.google.com/store/apps/details?id=com.logi.brownie&reviewId=gp:AOqpTOHw2gsTsCwiHdQI4z8Ly-Df4wOMTkqtQhlttDOXQV-HObf7UpvhNtOM13iX5FBrmn9qrK_0umnJku3oNY0;;app force closes constantly. no way to set up.;;;1.5.4;0;com.logi.brownie;9;en;NEGATIVE;0.14285714285714285
225;1887;5601;gp:AOqpTOEUF-sy14DjCUkPox-JI8aSuqGbAlO62NJpl3_bDHgnh3PsJX2XVQmxPTSUEtPeGLXt9pGVpAfwAbCK;Attarsanah Resources;2020-06-29 08:52:44.487000+00:00;2;https://play.google.com/store/apps/details?id=com.ezviz&reviewId=gp:AOqpTOEUF-sy14DjCUkPox-JI8aSuqGbAlO62NJpl3_bDHgnh3PsJX2XVQmxPTSUEtPeGLXt9pGVpAfwAbCK;;I am using this as baby monitor. Please make the live video feed not stopping after every 5 minutes. It needs to be streaming continuously without any interruption. My device and phone are using same network.;2020-06-30T08:05:21.463Z;Dear customer, Thank you for your feedback.If you still have this issue in same network, please try to reset your device and connect again. For further support and assistance, please directly contact appfeedback@ezvizlife.com.;4.4.0.0616;2;com.ezviz;36;en;POSITIVE;0.003076923076923077
226;5;7;gp:AOqpTOFmjXdR7PBkfsSqIfV5jgYL0eAE2xn51FnQyTjXLKXtgPk8BUZljdo51bGh_2tf5vglzb-rLce5ApbceDw;R Cohen;2019-05-06 03:36:34.713000+00:00;4;https://play.google.com/store/apps/details?id=com.tabuproducts.lumen&reviewId=gp:AOqpTOFmjXdR7PBkfsSqIfV5jgYL0eAE2xn51FnQyTjXLKXtgPk8BUZljdo51bGh_2tf5vglzb-rLce5ApbceDw;;good app but could do with a redesign as it's a tad confusing;;;1.43;3;com.tabuproducts.lumen;13;en;NEGATIVE;0.5
227;233;260;gp:AOqpTOEnEFdoy6pMNY9NEy0LBWPaACZIIjYfQKsnuJuefpqHCNRAZS8nNh0gAUVoaU-mO9cgLIVeYHkzXGU-xA;Don Schryver;2019-02-07 14:23:51.570000+00:00;1;https://play.google.com/store/apps/details?id=com.bloomsky.bloomsky&reviewId=gp:AOqpTOEnEFdoy6pMNY9NEy0LBWPaACZIIjYfQKsnuJuefpqHCNRAZS8nNh0gAUVoaU-mO9cgLIVeYHkzXGU-xA;;useless. unable to edit favorites. always puts device in wrong state. one of the worst apps i have encountered.;;;3.2.0;1;com.bloomsky.bloomsky;19;en;NEGATIVE;0.06666666666666667
228;75;81;gp:AOqpTOGdQdmK9pnbH00Un9VqvgVDw_up_LG4Qt1Sp84Y8Hk4QM2qvegoiH9dPBP3n84dbvTIQafMYIfscOY7Vzs;Narayan;2019-06-19 05:13:53.244000+00:00;4;https://play.google.com/store/apps/details?id=com.skydrop.app&reviewId=gp:AOqpTOGdQdmK9pnbH00Un9VqvgVDw_up_LG4Qt1Sp84Y8Hk4QM2qvegoiH9dPBP3n84dbvTIQafMYIfscOY7Vzs;;"Thank you for your honesty via the ""Open letter to skydrop community"" email. Changing my feedback to 4 stars and subscribed to plus! Keep up the good work.";2019-06-22T18:15:40.841Z;👍🏼;3.5.0;4;com.skydrop.app;28;en;POSITIVE;0.07142857142857142
229;19;41;gp:AOqpTOGLs1XVy3DxjytOEb68HzcSnHVCAHdX7Y-wVyr7rIZi3ApPI2aHHOx_1Wk7xxW46XehBR_qj3YCQ4i7Jg;焚月;2020-03-02 09:27:01.640000+00:00;5;https://play.google.com/store/apps/details?id=com.sony.songpal&reviewId=gp:AOqpTOGLs1XVy3DxjytOEb68HzcSnHVCAHdX7Y-wVyr7rIZi3ApPI2aHHOx_1Wk7xxW46XehBR_qj3YCQ4i7Jg;;"Dark theme and other ""useful settings"" are welcomed and hoping they would bring back the ""Visualizations"" from the old generations of Walkman Player.";;;5.14.0;0;com.sony.songpal;23;en;POSITIVE;0.0017271157167530224
230;161;194;gp:AOqpTOFYubRmAJAbPYoR6aQfO6xeXFO-HKbHMJk2zGDasWqDkfQR4WsnNrgMgUWRLQg91WwX9_-3-vGLnOPqKGg;Matthew Ruderman;2020-06-11 04:47:20.240000+00:00;1;https://play.google.com/store/apps/details?id=com.parrot.flowerpower.android&reviewId=gp:AOqpTOFYubRmAJAbPYoR6aQfO6xeXFO-HKbHMJk2zGDasWqDkfQR4WsnNrgMgUWRLQg91WwX9_-3-vGLnOPqKGg;;Doesn't work which is stupid bc I just bought a bunch of parrot pots at $45 each and they're useless;;;4.6.2;3;com.parrot.flowerpower.android;20;en;NEGATIVE;0.058823529411764705
231;535;1355;gp:AOqpTOHV2D10rVBL3WQak9h5D4H8KuD8FZREDAZ6555LeY_iFy0AjkRytC22HYYLhBvJKD_-dcN7tpGtEVah9MY;JAMESETTA DAVIS;2020-06-13 17:12:12.903000+00:00;5;https://play.google.com/store/apps/details?id=com.google.android.apps.access.wifi.consumer&reviewId=gp:AOqpTOHV2D10rVBL3WQak9h5D4H8KuD8FZREDAZ6555LeY_iFy0AjkRytC22HYYLhBvJKD_-dcN7tpGtEVah9MY;;I love this app Google Wifi Ms.JAMESETTA DAVIS PLEASE Help me find my RealParents PLEASE THANK you;;;;2;com.google.android.apps.access.wifi.consumer;17;en;POSITIVE;0.002061855670103093
232;2136;4680;gp:AOqpTOFcNlVmAgotVcL15tkqecP3dGsejifjAbEVeWZy9r0bVw32w3NI3jUJBPIJKgukzK3jpLDmqTxDqxyP_I4;Azib Yousuf;2020-04-14 17:08:49.704000+00:00;3;https://play.google.com/store/apps/details?id=com.sony.tvsideview.phone&reviewId=gp:AOqpTOFcNlVmAgotVcL15tkqecP3dGsejifjAbEVeWZy9r0bVw32w3NI3jUJBPIJKgukzK3jpLDmqTxDqxyP_I4;;I can't cast video on my bravia with Xperia XA1 Plus, however earlier with Xperia Z2, I used to watch movies from my phone library on my Bravia. Please fix this.;;;6.3.0;39;com.sony.tvsideview.phone;31;en;POSITIVE;0.01282051282051282
233;66743;88947;gp:AOqpTOE3YPkmxhOuYEyIVptyfVTpfmV9llSZ0rlSDPW68ZbWLcSHCaSvBWPS_fT5jM9E8sgYvTXnl37B8VJ7zy8;Leah Watson;2020-08-11 11:40:47.765000+00:00;1;https://play.google.com/store/apps/details?id=com.garmin.android.apps.connectmobile&reviewId=gp:AOqpTOE3YPkmxhOuYEyIVptyfVTpfmV9llSZ0rlSDPW68ZbWLcSHCaSvBWPS_fT5jM9E8sgYvTXnl37B8VJ7zy8;;This app was amazing until the ransomware attack. Now, I have a very expensive step counter. I had to delete and reinstall to get it work again. Worked for about a week and a half now it's back to not tracking. Please fix this!!!;;;4.33;0;com.garmin.android.apps.connectmobile;44;en;NEGATIVE;0.00019171779141104295
234;211;238;gp:AOqpTOHcOpOZDwiEKExWND9oKXQbOUu8OKry1b5U_Ut-qjGTm-zwUe0WirzIMU00bd_HoguZsBVwGvj6JMom9jQ;JB B;2019-12-29 22:02:41.473000+00:00;1;https://play.google.com/store/apps/details?id=air.com.venstar.skyport&reviewId=gp:AOqpTOHcOpOZDwiEKExWND9oKXQbOUu8OKry1b5U_Ut-qjGTm-zwUe0WirzIMU00bd_HoguZsBVwGvj6JMom9jQ;;I have to log in to the app every single time with my password. Not sure why they think you shouldn't be able to save the password on app, but it is super frustrating. Ridiculous! Come on Venstar, figure it out already.;;;6.3.6;3;air.com.venstar.skyport;42;en;NEGATIVE;0.014084507042253521
235;3399;4097;gp:AOqpTOGlVCjmagISIfNLo-t588rN1k1IhrsQozjFpc_D2ZKde9kUaarTekk7ULuaMzR4pNNJ-lvIZsQskNrHNA;Jill Corey;2019-05-17 03:54:17.300000+00:00;1;https://play.google.com/store/apps/details?id=com.ecobee.athenamobile&reviewId=gp:AOqpTOGlVCjmagISIfNLo-t588rN1k1IhrsQozjFpc_D2ZKde9kUaarTekk7ULuaMzR4pNNJ-lvIZsQskNrHNA;;Just installed it, cannot get past Save my Home (required) so unusable app! Very disappointed. Don't buy it;2019-05-21T19:06:10.994Z;Hi Jill! Please contact us at support@ecobee.com and we will figure out why you are not able to open the app. Thank you for reaching out!;7.8.0.3;2;com.ecobee.athenamobile;18;en;NEGATIVE;0.0011037527593818985
236;712;1099;gp:AOqpTOFhB0dQ5Pqv1Z0hoViH2gqD9ZV1zOgjiWzSI_Gm07doMcfzncvWyHK3g0moNlrOSDEAIe1mE48At-iP3Ec;Matt paul;2019-02-02 16:59:58.506000+00:00;5;https://play.google.com/store/apps/details?id=com.honeywell.android.lyric&reviewId=gp:AOqpTOFhB0dQ5Pqv1Z0hoViH2gqD9ZV1zOgjiWzSI_Gm07doMcfzncvWyHK3g0moNlrOSDEAIe1mE48At-iP3Ec;;I have no problem with this app at all great app work great with the Alexa skill as well;;;4.4.1;0;com.honeywell.android.lyric;19;en;POSITIVE;0.0010741138560687433
237;653;924;gp:AOqpTOGSDMmygThnYLWVf6qKKYnR3N7iezNNM5vVIzDS5DOBpsaB0YjJOdWeXzi9oUJ3eGIWENUG_UMmvkCHqQ;Dennis G;2020-11-10 20:35:29.380000+00:00;5;https://play.google.com/store/apps/details?id=com.ecobee.athenamobile&reviewId=gp:AOqpTOGSDMmygThnYLWVf6qKKYnR3N7iezNNM5vVIzDS5DOBpsaB0YjJOdWeXzi9oUJ3eGIWENUG_UMmvkCHqQ;;This app is really great to use. Thermostat temps are easy to control. Temperature and humidity are displayed prominently. Setting schedules takes a small learning curve but not difficult to use.;;;7.47.0+124232;0;com.ecobee.athenamobile;31;en;POSITIVE;0.0015060240963855422
238;1055;1160;gp:AOqpTOHm5Ru_rQE3c05rIBMERJiNPJr8wA8vaWLLMZKS4BhPDlUB_KulIe33fq0f9Fc9x5AnTlRwhWvQ9kSZn9U;Travis Walker;2020-06-28 03:09:38.896000+00:00;1;https://play.google.com/store/apps/details?id=com.skybell.app&reviewId=gp:AOqpTOHm5Ru_rQE3c05rIBMERJiNPJr8wA8vaWLLMZKS4BhPDlUB_KulIe33fq0f9Fc9x5AnTlRwhWvQ9kSZn9U;;Horrible product. I've been through 2 of these now. The first one stopped working and wouldn't even get the doorbell to ring anymore The 2nd. One day the live stream just stopped working Door still rings and it captures the video to the cloud. But you cannot live stream. I've tried hard resetting the doorbell,. Changing it to a static IP, setting all of the port forwards recommended and nothing works. I should have never given them my money a 2nd time. Don't buy! There are other options;;;4.2.2;11;com.skybell.app;88;en;NEGATIVE;0.0022988505747126436
239;65;251;gp:AOqpTOGe0CK-6ADff02V4HxNinnKfuXTjR0MEHeoIhx4tcbIdB_-f7KoTpeYv-5vBQHes82HdBvmAxKne4iHUw;Daniel Smitty;2020-06-25 07:43:09.994000+00:00;5;https://play.google.com/store/apps/details?id=com.samsung.smarthome&reviewId=gp:AOqpTOGe0CK-6ADff02V4HxNinnKfuXTjR0MEHeoIhx4tcbIdB_-f7KoTpeYv-5vBQHes82HdBvmAxKne4iHUw;;IQ qwould like to reset Samsung tv,s andupgrade them all the way we e let lots of renters us them;;;3.1072.19.215;0;com.samsung.smarthome;20;en;POSITIVE;0.03225806451612903
240;35;38;gp:AOqpTOFfbXAS8rjmfvGcQsAwGvct6-LOcXYuQ7GHrvknQpWTr5Hvt46XGG1-uiU8bdZ6ZJhJXwREapofXqJmxQ;wolfy wolf;2019-04-14 12:56:02.840000+00:00;1;https://play.google.com/store/apps/details?id=com.scoutalarm.android&reviewId=gp:AOqpTOFfbXAS8rjmfvGcQsAwGvct6-LOcXYuQ7GHrvknQpWTr5Hvt46XGG1-uiU8bdZ6ZJhJXwREapofXqJmxQ;;stupid never download it ever;;;;0;com.scoutalarm.android;5;en;NEGATIVE;0.25
241;1;3;gp:AOqpTOEqc0dVzlV7Kg_tkPSlAulwdgWXyXU0D6sdWdAMgZbmSz8uBJ0VhQEchYO_VQxDN6HIQzpTfBsaEYAsj68;Nicola Holmes;2019-07-22 17:46:25.780000+00:00;5;https://play.google.com/store/apps/details?id=com.parrot.flowerpower.android&reviewId=gp:AOqpTOEqc0dVzlV7Kg_tkPSlAulwdgWXyXU0D6sdWdAMgZbmSz8uBJ0VhQEchYO_VQxDN6HIQzpTfBsaEYAsj68;;easy to use and reliable;;;4.6.2;0;com.parrot.flowerpower.android;5;en;POSITIVE;0.3333333333333333
242;2016;5742;gp:AOqpTOEAbFkpmoMxS99OdvFrm3GyVBxmszs0Dp8mxs-Vl_q0Qclfgjbnr3WBE-NYunOKcgX5kyJpYUQEWbGX;Jolene Lubbe;2020-07-11 07:58:02.749000+00:00;2;https://play.google.com/store/apps/details?id=com.ezviz&reviewId=gp:AOqpTOEAbFkpmoMxS99OdvFrm3GyVBxmszs0Dp8mxs-Vl_q0Qclfgjbnr3WBE-NYunOKcgX5kyJpYUQEWbGX;;can you please help me on the old version of ezviz I had my device on my phone as +2782 I then upgraded to the new Ezviz and now it says the device is on +2782 must delete it there With new Ezviz it only takes +27082;2020-07-13T02:26:07.585Z;Dear customer, thank you for your feedback. Please share us with more details about your issue to appfeedback@ezvizlife.com, we love to help.;4.4.0.0616;0;com.ezviz;47;en;POSITIVE;0.003076923076923077
243;18326;47188;gp:AOqpTOHJYX-RrQMano8ewdOWAzVLQF-3Ny3UkG3OsrRV43pklQC8RLXIQN83zQQkmoalcEMa9KpkwuiwmhqIew;WelJee Corpuz;2020-03-13 00:51:42.521000+00:00;5;https://play.google.com/store/apps/details?id=com.google.android.apps.chromecast.app&reviewId=gp:AOqpTOHJYX-RrQMano8ewdOWAzVLQF-3Ny3UkG3OsrRV43pklQC8RLXIQN83zQQkmoalcEMa9KpkwuiwmhqIew;;Please add bandwith limit option.;;;2.18.2.9;0;com.google.android.apps.chromecast.app;5;en;POSITIVE;8.039877793857533e-05
244;106;120;gp:AOqpTOF6nu_n8I1kwUzfCWSyaxaP44HjQ8bbiyHCXu5-sWyi71fM84kUqgUCmKw4XxMYyv4oLNk3mfZK4QRw;Dennis Zimmermann;2020-12-25 13:56:30.847000+00:00;1;https://play.google.com/store/apps/details?id=com.ibaby.m3c&reviewId=gp:AOqpTOF6nu_n8I1kwUzfCWSyaxaP44HjQ8bbiyHCXu5-sWyi71fM84kUqgUCmKw4XxMYyv4oLNk3mfZK4QRw;;UPDATE THIS APP PLEASE. IT'S ALMOST BEEN A WHOLE YEAR. WONT WORK ON NEWER DEVICES;;;1.2.2;1;com.ibaby.m3c;15;en;POSITIVE;0.017241379310344827
245;4153;6293;gp:AOqpTOHwyXLEtPElDULqZNX8jH5TARzqyVj3yD4hwd48knrTcInTox8Tfno-N8xSQaQMinZGknBufHBf3KlmR0E;Nikki Stillwell;2020-02-12 12:30:10.860000+00:00;5;https://play.google.com/store/apps/details?id=com.tplink.kasa_android&reviewId=gp:AOqpTOHwyXLEtPElDULqZNX8jH5TARzqyVj3yD4hwd48knrTcInTox8Tfno-N8xSQaQMinZGknBufHBf3KlmR0E;;Been using Kasa for over a year and I love it!;;;2.19.0.911;0;com.tplink.kasa_android;11;en;POSITIVE;0.00011502185415228893
246;666;813;gp:AOqpTOFrL-0GzKMWyvlLZa-9Fna9LfuDMUPw5C6UX-wcmub-mqpAJ13_Bs6MDjYzKesfam86L-D2o2LhOiGW;Anna Vrublevski;2019-01-11 15:47:46.599000+00:00;1;https://play.google.com/store/apps/details?id=RadioThermostat.com&reviewId=gp:AOqpTOFrL-0GzKMWyvlLZa-9Fna9LfuDMUPw5C6UX-wcmub-mqpAJ13_Bs6MDjYzKesfam86L-D2o2LhOiGW;;i only use this app to set the temperature at work but as soon as a different app comes along, im jumping on it quick because THIS APP SHUTS DOWN EVERY USE and DOESNT KEEP THE TEMPERATURE SET WHEN YOU PICK THE TEMPERATURE YOU WANT. so ...the app only works %10 of the time. this app needs serious help, technical team look into the bugs;;;3.6.902;4;RadioThermostat.com;65;en;POSITIVE;0.02127659574468085
247;906;1374;gp:AOqpTOEUcugGjFIdYIGm44RPfEV82j-2bbO39-VDXcRnb-xC5H_KZ5etYUSchTPQMXAqPXLy4hGUfkAgvrZ4TQ;Tony Lander;2021-02-07 21:22:41.640000+00:00;5;https://play.google.com/store/apps/details?id=com.schlagelink.android&reviewId=gp:AOqpTOEUcugGjFIdYIGm44RPfEV82j-2bbO39-VDXcRnb-xC5H_KZ5etYUSchTPQMXAqPXLy4hGUfkAgvrZ4TQ;;Simple to use, lots of data;;;5.13.0;0;com.schlagelink.android;6;en;NEUTRAL;0.001059322033898305
248;75;96;gp:AOqpTOE_2CIYzFcNsG1eIu92ihKVfNC1gw0ghM-Zlmz7L_v3XpHNKGgsBBrBZG6n8b05niAGikl7JS8G26dEGw;Jason McIntosh;2020-07-14 17:14:56.149000+00:00;4;https://play.google.com/store/apps/details?id=com.wirelesstag.android3&reviewId=gp:AOqpTOE_2CIYzFcNsG1eIu92ihKVfNC1gw0ghM-Zlmz7L_v3XpHNKGgsBBrBZG6n8b05niAGikl7JS8G26dEGw;;I bought these after seeing my father's setup and the sensors are really nice and universal. The app needs some work - formatting isn't great and things aren't as intuitive as I'd like to see. Moving things around a bit and some basic theming would go a long way to improving the feel. Overall I'm very happy with both app and sensors. Thanks!;;;2.18.6;0;com.wirelesstag.android3;63;en;POSITIVE;0.1111111111111111
249;10;16;gp:AOqpTOEHWeXtmlAOE6BTyLBo_lQufm2fFJA3GWCf--XDJC_ZUVUtrepBfL38RBWNHgVA1J1fHieMtffSH3mIacY;Suzanne Kaufman-McNamara;2020-06-07 15:07:48.542000+00:00;5;https://play.google.com/store/apps/details?id=com.gogogate.gogogate&reviewId=gp:AOqpTOEHWeXtmlAOE6BTyLBo_lQufm2fFJA3GWCf--XDJC_ZUVUtrepBfL38RBWNHgVA1J1fHieMtffSH3mIacY;;Arbitrarily stopped allowing remote access, but within a day or two of this review, they pushed out a firmware update and now it works as well as ever!;;;2.3.0;2;com.gogogate.gogogate;28;en;POSITIVE;0.1
250;175;207;gp:AOqpTOHYE839HMcjhXsbZ8Pc3opiJpd8hwgZQ9C9R2A4mUL3zRSa2qb_fOAJ0abmBX8jAq8q7tU6i8B9qrlmw_Q;Steve Carver Jr.;2019-02-16 02:37:45.241000+00:00;1;https://play.google.com/store/apps/details?id=com.misfit.home&reviewId=gp:AOqpTOHYE839HMcjhXsbZ8Pc3opiJpd8hwgZQ9C9R2A4mUL3zRSa2qb_fOAJ0abmBX8jAq8q7tU6i8B9qrlmw_Q;;Why is the watch app no longer available?;;;;0;com.misfit.home;8;en;NEGATIVE;0.047619047619047616
251;5;6;gp:AOqpTOFnVCGvEkWzeI6BTNYejnA72FZ1u8Y4Y3zXRAIALtIbgOOk4ZjGSkUTJQQLW1AZ0XS4bQX4hT1XxT0e1y0;Martyn Dodd;2020-08-13 21:45:11.122000+00:00;5;https://play.google.com/store/apps/details?id=com.iconservo.blossom&reviewId=gp:AOqpTOFnVCGvEkWzeI6BTNYejnA72FZ1u8Y4Y3zXRAIALtIbgOOk4ZjGSkUTJQQLW1AZ0XS4bQX4hT1XxT0e1y0;;Definitely need the ability to run more than one cycle per day for people on limited well systems or schedule each circuit at a specific hour revised they added the feature;;;2.7.1;0;com.iconservo.blossom;31;en;POSITIVE;0.3333333333333333
252;1479;1876;gp:AOqpTOFR93IKZTpQLec8Hrmu7P-7tWDLvOD-5hlRT3LZdxKEQQPo4y3w6yboe2untxiOzqPqTm34nnZMXIaGfbE;R Ebi;2019-11-11 23:28:23.700000+00:00;2;https://play.google.com/store/apps/details?id=com.dnm.heos.phone&reviewId=gp:AOqpTOFR93IKZTpQLec8Hrmu7P-7tWDLvOD-5hlRT3LZdxKEQQPo4y3w6yboe2untxiOzqPqTm34nnZMXIaGfbE;;Update doesn't work on older android app versions so can not use my older android device any longer;;;1.520.200;0;com.dnm.heos.phone;18;en;NEUTRAL;0.0038314176245210726
253;3558;6451;gp:AOqpTOE-QN5_wUli16S958Fwdm2ZnSDKSB0yU6jW3Nbxdkgl4Xg1312s_MHV_AFZsFGEx4q2xam4PGqt9pD6y-Q;ashwani kumar;2020-01-19 03:35:27.420000+00:00;1;https://play.google.com/store/apps/details?id=com.sony.tvsideview.phone&reviewId=gp:AOqpTOE-QN5_wUli16S958Fwdm2ZnSDKSB0yU6jW3Nbxdkgl4Xg1312s_MHV_AFZsFGEx4q2xam4PGqt9pD6y-Q;;It doesn't play Sony xz1 videos.;;;6.2.0;0;com.sony.tvsideview.phone;6;en;NEGATIVE;0.00425531914893617
254;3481;4646;gp:AOqpTOFYLCEIM0wSNt0TzLfubFDtRYr93JeR07vFT4y4msLjZLdMgKSPpIl47Z8Kjlh-uojz5By2nH9znfNtgQ;Niky P;2020-04-03 18:47:52.731000+00:00;1;https://play.google.com/store/apps/details?id=com.asynchrony.emerson.sensi&reviewId=gp:AOqpTOFYLCEIM0wSNt0TzLfubFDtRYr93JeR07vFT4y4msLjZLdMgKSPpIl47Z8Kjlh-uojz5By2nH9znfNtgQ;;App keeps crashing during thermostat set-up;;;5.5.3;0;com.asynchrony.emerson.sensi;6;en;NEUTRAL;0.0028089887640449437
255;60;97;gp:AOqpTOGJQ5gsFBpc56Q25joqbUfa0kQoQ33gbMAkV0axPTqS3f1HpPkv4pfrhTVzynCwAYPCTP5NYxUp3yNkAPE;Jim Conner;2019-01-03 15:06:15.554000+00:00;3;https://play.google.com/store/apps/details?id=com.whirlpool.android.wpapp&reviewId=gp:AOqpTOGJQ5gsFBpc56Q25joqbUfa0kQoQ33gbMAkV0axPTqS3f1HpPkv4pfrhTVzynCwAYPCTP5NYxUp3yNkAPE;;Probably the worst app experience I've ever had. All I get is the authentication loading graphic (Android) for days. I've forced quit the app three times with the same result. Seriously, if I were the developer, given the horrible reviews, I'd take this app off the market until it's fixed.  edit: after waiting a few minutes and retrying, the application finally loaded and I was able to register my device. During the firmware update, however, several (approx 3 or 4) duplicate windows popped up for at least two different screens. Fortunately, this did not disrupt the fw update.;2019-01-04T13:20:06.203Z;Jim- Sorry you're having trouble with the app. Please make sure you have the latest OS on your smart device.  If still having trouble please reach out to our Connected Care Team at 866-333-4591 M-F 8A-6P Eastern Time.;4.0;0;com.whirlpool.android.wpapp;98;en;NEGATIVE;0.034482758620689655
256;29;29;gp:AOqpTOHmOYMW6qJOy79mSM7z351InbUGU0YOsQXyX0czJS-evvjibOqExiZUz9mBnpsAWDLfShpzrI8YpgAPFvA;Thomas James Byers;2019-12-04 21:51:33.789000+00:00;1;https://play.google.com/store/apps/details?id=com.logi.brownie&reviewId=gp:AOqpTOHmOYMW6qJOy79mSM7z351InbUGU0YOsQXyX0czJS-evvjibOqExiZUz9mBnpsAWDLfShpzrI8YpgAPFvA;;Forces you to fade the lights off so next time you turn them on via any other app they come on at 8% brightness. Forces you to turn on to a specific brightness and colour so if you've already turned them on via another app, it will turn them on again. It only really works if you always control the lights with the switch which defeats the entire purpose of smart bulbs. It would be five stars if they just provided a simple on/off toggle instead of forcing fades and colours;;;1.5.4;2;com.logi.brownie;91;en;POSITIVE;0.14285714285714285
